chr3R,29215585,29215684,mir-279,+
chr2R,8298106,8298200,mir-280,+
chr2R,12170373,12170462,mir-281-1,-
chr2R,12170153,12170244,mir-281-2,-
chr3L,3251022,3251118,mir-282,+
chrX,15507956,15508055,mir-283,+
chr3R,12551515,12551614,mir-284,-
chr3L,11946093,11946191,mir-285,-
chr2R,19661422,19661521,mir-286,-
chr2L,17574610,17574702,mir-287,+
chr2L,20618366,20618462,mir-288,-
chr3L,13620822,13620920,mir-289,+
chr2L,19569897,19569972,mir-2a-1,-
chr2L,19569490,19569561,mir-2a-2,-
chr2L,8258616,8258692,mir-2b-1,-
chr2L,19570182,19570264,mir-2b-2,-
chr3R,15417744,15417845,mir-2c,-
chr2R,19661595,19661663,mir-3,-
chrX,4366179,4366248,mir-303,-
chrX,15508959,15509046,mir-304,+
chr2L,7425972,7426044,mir-305,+
chr2L,16698404,16698488,mir-306,+
chr2R,9621251,9621338,mir-307a,-
chr2R,9621234,9621353,mir-307b,+
chr2R,14215802,14215864,mir-308,-
chr2R,19661706,19661774,mir-309,-
chr2R,20583752,20583840,mir-310,-
chr2R,20583877,20583960,mir-311,-
chr2R,20584056,20584121,mir-312,-
chr2R,20584190,20584260,mir-313,-
chr3L,11773012,11773101,mir-314,+
chr3L,18860971,18861054,mir-315,+
chr3L,21668714,21668802,mir-316,-
chr3R,10091126,10091217,mir-317,+
chr3R,10408302,10408369,mir-318,+
chr2R,17783795,17783886,mir-31a,-
chrX,8993305,8993431,mir-31b,-
chr3L,19797961,19798059,mir-33,+
chr3R,10100936,10101034,mir-34,+
chrX,2171086,2171154,mir-3641,+
chr3L,11629505,11629580,mir-3642,+
chr2R,17766393,17766460,mir-3643,-
chr3R,15192297,15192357,mir-3644,-
chrX,5622280,5622416,mir-3645,-
chr2L,857542,857632,mir-375,+
chr2R,19661289,19661369,mir-4,-
chr3R,30506829,30506887,mir-4908,+
chr2R,7711417,7711476,mir-4909,+
chr2L,4817816,4817881,mir-4910,-
chr3R,15836287,15836354,mir-4911,-
chr2L,4829980,4830039,mir-4912,-
chr3L,8354184,8354241,mir-4913,-
chr2L,2737568,2737661,mir-4914,+
chrX,133385,133502,mir-4915,+
chrX,9236460,9236518,mir-4916,-
chrX,14199545,14199621,mir-4917,+
chr3R,8308431,8308485,mir-4918,-
chr2R,15945887,15945946,mir-4919,+
chr2R,22985211,22985319,mir-4939,-
chr3L,9144593,9144697,mir-4940,+
chr3L,16031189,16031291,mir-4941,+
chr3L,23339228,23339337,mir-4942,+
chr2L,16528375,16528491,mir-4943,-
chr3R,10513005,10513133,mir-4944,-
chr3R,11442192,11442306,mir-4945,-
chr2L,18867046,18867161,mir-4946,-
chr3R,29008753,29008852,mir-4947,-
chr3R,31051098,31051203,mir-4948,-
chr3R,31219274,31219372,mir-4949,-
chr3R,7451452,7451543,mir-4950,+
chr3R,21316716,21316865,mir-4951,+
chr3R,22480813,22480938,mir-4952,+
chr3R,22774140,22774232,mir-4953,+
chrX,2029004,2029094,mir-4954,-
chrX,2544740,2544908,mir-4955,-
chrX,7085737,7085853,mir-4956,-
chrX,15319954,15320037,mir-4957,-
chrX,16080923,16081056,mir-4958,-
chrX,19169131,19169248,mir-4959,-
chrX,569903,570003,mir-4960,+
chrX,1373623,1373755,mir-4961,+
chrX,3777382,3777505,mir-4962,+
chrX,5790753,5790861,mir-4963,+
chrX,8965801,8965912,mir-4964,+
chrX,16606108,16606194,mir-4965,+
chrX,19558370,19558496,mir-4966-1,+
chrX,19558607,19558693,mir-4966-2,+
chr2R,10012093,10012199,mir-4967,-
chr3L,11552539,11552693,mir-4968,-
chr3R,21798514,21798671,mir-4969,-
chr2L,10741885,10741987,mir-4970,+
chr2L,3463290,3463400,mir-4971,-
chr2L,3636967,3637073,mir-4972,-
chr2L,20562298,20562448,mir-4973,+
chr2L,21263933,21264034,mir-4974,+
chr2R,6707163,6707273,mir-4975,-
chr2R,6835533,6835635,mir-4976,-
chr2R,7406733,7406837,mir-4977,-
chr2R,14005860,14006006,mir-4978,-
chr2R,23734033,23734141,mir-4979,-
chr2R,7786322,7786443,mir-4980,+
chr2R,8015249,8015343,mir-4981,+
chr2R,18720169,18720287,mir-4982,+
chr2R,19637414,19637521,mir-4983,+
chr2L,8141540,8141662,mir-4984,-
chr2R,24294231,24294331,mir-4985,+
chr3L,9733659,9733780,mir-4986,-
chr2L,10840345,10840476,mir-4987,-
chr2R,19661158,19661226,mir-5,-
chr2R,19661003,19661084,mir-6-1,-
chr2R,19660869,19660942,mir-6-2,-
chr2R,19660716,19660795,mir-6-3,-
chr2R,20606067,20606154,mir-7,+
chr2L,16698554,16698650,mir-79,+
chr2R,16831432,16831518,mir-8,+
chr2L,9950418,9950516,mir-87,-
chrX,15965947,15966038,mir-927,-
chr3R,4295369,4295456,mir-929,+
chr3R,25646506,25646600,mir-92a,+
chr3R,25651398,25651497,mir-92b,+
chr2L,6902062,6902152,mir-932,+
chrX,19551318,19551379,mir-9369,+
chrX,11710252,11710301,mir-9370,-
chr3R,9989120,9989180,mir-9371,+
chrX,633691,633751,mir-9372,-
chr3R,19621080,19621138,mir-9373,-
chr2L,21238301,21238361,mir-9374,+
chr3R,6451551,6451609,mir-9375,-
chr2R,22946867,22946942,mir-9376,+
chrX,12665217,12665268,mir-9377,+
chr2L,10751877,10751938,mir-9378,-
chr2R,13852845,13852901,mir-9379,-
chr3R,8348702,8348778,mir-9380,-
chr3R,23983496,23983569,mir-9381,+
chr2L,12724957,12725025,mir-9382,+
chr3R,15221795,15221855,mir-9383,+
chr3R,4748664,4748723,mir-9384,-
chr4,400703,400765,mir-9385,-
chr3L,22945116,22945207,mir-9388,+
chr4,626126,626212,mir-954,+
chr3L,3299055,3299151,mir-955,+
chr3L,11773731,11773878,mir-956,-
chr3L,22518196,22518291,mir-957,-
chr3L,22669289,22669380,mir-958,-
chr2L,5640940,5641037,mir-959,+
chr2L,5641063,5641155,mir-960,+
chr2L,5641191,5641279,mir-961,+
chr2L,5641298,5641389,mir-962,+
chr2L,5641990,5642078,mir-963,+
chr2L,5642102,5642201,mir-964,+
chr2L,243035,243141,mir-965,-
chr2L,6045627,6045713,mir-966,-
chr2L,12460004,12460100,mir-967,-
chr2L,13747748,13747839,mir-968,-
chrX,18124357,18124450,mir-969,+
chrX,12636336,12636430,mir-970,+
chrX,13062072,13062167,mir-971,+
chrX,19551152,19551242,mir-972,+
chrX,19551528,19551628,mir-973,+
chrX,19551678,19551778,mir-974,+
chrX,19558753,19558843,mir-975,+
chrX,19558895,19558991,mir-976,+
chrX,19559022,19559120,mir-977,+
chrX,19561236,19561327,mir-978,+
chrX,19561837,19561931,mir-979,+
chrX,280172,280269,mir-980,-
chrX,1788861,1788957,mir-981,-
chrX,4365806,4365898,mir-982,-
chrX,4368309,4368399,mir-983-1,-
chrX,4368483,4368581,mir-983-2,-
chrX,4368646,4368735,mir-984,-
chrX,16191254,16191339,mir-985,-
chr2R,8444982,8445081,mir-986,+
chr2R,9313023,9313116,mir-987,-
chr2R,12158872,12158970,mir-988,-
chr2R,14145351,14145524,mir-989,-
chr2R,16895223,16895308,mir-990,-
chr2R,20585200,20585295,mir-991,-
chr2R,20585314,20585405,mir-992,-
chr3R,6776333,6776451,mir-993,+
chr3R,10408137,10408227,mir-994,+
chr3R,20735923,20736012,mir-995,+
chr3R,29217184,29217280,mir-996,+
chr3R,21621879,21622021,mir-998,-
chr3R,21798227,21798331,mir-999,-
chr3L,19565131,19565208,mir-9a,+
chr2L,16698744,16698834,mir-9b,+
chr2L,16697924,16698015,mir-9c,+
chr3L,642208,642288,mir-ban,+
chr2L,11953410,11953503,mir-bft,-
chr3R,16856275,16856342,mir-iab-4,+
chr3R,16856275,16856342,mir-iab-8,-
chr2L,18472034,18472111,mir-let7,+
chr3R,19931799,19935120,mira,-
chr3L,12693639,12710249,mirr,+
chr3L,8402168,8405277,mkg-p,-
chr3R,24585653,24623899,mld,+
chrX,6291303,6294177,mldr,+
chr2R,5974857,5980778,mle,-
chr2R,10155916,10158931,mlt,-
chrX,15946936,15973159,mmd,-
chr2R,10811078,10812215,mms4,+
chr2L,6468538,6473904,mmy,-
chrX,17862697,17887222,mnb,-
chr3L,14985100,14991667,mnd,+
chr3R,32052060,32054974,mod,+
chr3R,21350846,21377401,mod(mdg4),-
chr3R,16652446,16655662,modSP,-
chrX,5873840,5876853,mof,-
chr3R,18255530,18257677,moi,+
chr2L,14975747,14997559,mol,-
chr2L,8116965,8124010,mon2,-
chrX,2044292,2050120,moody,-
chrX,12072008,12072818,moon,-
chr3L,14769341,14776129,mop,-
chr3R,15968134,15972913,mor,-
chr2L,4442870,4444680,morgue,-
chr2R,23972431,23975408,mr,+
chr2L,11282090,11284335,mre11,+
chr3L,200174,202152,mri,+
chr2R,16203329,16221793,mrj,-
chr3L,15578769,15580537,mrn,-
chr3R,27277249,27282661,mrt,-
chr3L,7326273,7328842,mrva,-
chr2L,14328429,14333860,ms(2)34Fe,+
chr2L,15292468,15294136,ms(2)35Ci,+
chr3L,19387580,19390033,ms(3)76Ba,+
chr3L,19760409,19761817,ms(3)76Ca,+
chr3L,19620502,19624309,ms(3)76Cc,+
chr3R,26875852,26876562,ms(3)K81,+
chr2L,19577701,19579131,msb1l,+
chr3L,1331744,1332326,msd1,+
chr3L,1332307,1333146,msd5,-
chr3R,25516118,25608423,msi,+
chr3L,8116179,8121579,msk,+
chr2L,18683720,18688800,msl-1,-
chr2L,3462218,3466112,msl-2,-
chr3L,7123213,7125533,msl-3,-
chr3L,2554847,2586540,msn,-
chr3L,22082720,22083367,msopa,+
chr2R,14671396,14713622,mspo,-
chr3R,16050801,16060675,msps,+
chrX,21388977,21391533,mst,+
chr2L,9891255,9893446,mtDNA-helicase,-
chr2L,1103254,1108373,mtRNApol,-
chr3R,16204194,16205250,mtSSB,-
chr3L,11708979,11710570,mtTFB1,+
chr3R,10045574,10047260,mtTFB2,+
chr3R,5270116,5350443,mtd,-
chr3R,8250497,8260718,mtg,+
chr2L,16545016,16663218,mtgo,+
chr3L,343378,346957,mth,-
chrX,16640968,16650309,mthl1,+
chr3L,332801,342915,mthl10,-
chr3R,10401032,10402966,mthl11,+
chr3R,13353673,13355413,mthl12,+
chr2R,10791459,10793109,mthl13,+
chr3L,247491,250305,mthl14,+
chr2L,10234585,10238317,mthl15,-
chr3L,5604790,5607190,mthl2,+
chr2R,17448533,17452598,mthl3,-
chr2R,17445185,17447483,mthl4,-
chr3R,11883938,11887168,mthl5,-
chr3L,7485967,7487918,mthl6,+
chr3L,8178675,8180514,mthl7,-
chr3L,22428,26308,mthl8,+
chr3L,329822,332309,mthl9,-
chr2L,6034731,6037015,mtm,-
chr3L,8413012,8414103,mtrm,+
chr2L,7827650,7833576,mts,+
chr2L,8316889,8319908,mtsh,-
chr2R,8473956,8532294,mtt,-
chr3L,1942734,1947475,mu2,-
chr3L,21844788,21932702,mub,+
chr2L,7426866,7430329,muc,+
chrX,14247732,14258595,mud,+
chr3R,9535625,9551806,mura,-
chrX,13722246,13727113,mus101,+
chr2L,8438169,8442342,mus201,+
chr3L,8137808,8142014,mus301,+
chr3L,18109814,18112847,mus304,+
chr3L,7329132,7333471,mus312,+
chrX,941075,943229,mus81,+
chr2R,12628697,12632378,muskelin,-
chr2R,16948296,16955266,mute,-
chr3L,1950306,1964178,mv,-
chr3L,1200786,1232700,mwh,+
chrX,9236801,9243467,mxc,-
chr2L,4841482,4847295,mxt,-
chr4,690686,696055,myo,-
chrX,8061645,8070237,mys,+
chr3R,24393896,24457157,nAChRalpha1,-
chr3R,24485428,24491147,nAChRalpha2,+
chrX,8276200,8367169,nAChRalpha3,-
chr3L,23206669,23287448,nAChRalpha4,+
chr2L,14040170,14094401,nAChRalpha5,+
chr2L,9793317,9886250,nAChRalpha6,-
chrX,19327075,19348447,nAChRalpha7,-
chr3L,4429349,4435993,nAChRbeta1,+
chr3R,24509228,24515106,nAChRbeta2,-
chr2L,545129,547096,nAChRbeta3,+
chr3L,3219156,3220925,nSMase,+
chr3L,1630348,1637752,nSyb,-
chrX,14266367,14277416,na,+
chr3L,4153618,4160932,nab,-
chr3R,8302686,8304023,nac,-
chr2R,22896174,22916719,nahoda,+
chr3L,14186249,14189648,nan,-
chrX,19475063,19476055,narya,+
chr3R,14418593,14421865,natalisin,+
chr3R,23712814,23718357,nau,-
chr3R,18316075,18328942,naz,-
chr3L,9720414,9723194,nbs,-
chr3R,29804290,29807127,ncd,-
chr2R,10875748,10877296,nclb,+
chr2L,18444507,18448957,ncm,-
chr3L,6593938,6603366,ndl,-
chr2L,20075757,20089698,neb,+
chr2R,7156477,7158241,nec,-
chrX,9665442,9687066,nej,-
chr2R,12659497,12670219,nemy,-
chr3R,27927357,27928174,nenya,-
chr3R,29819131,29825800,neo,+
chr3L,909112,912319,nerfin-1,+
chr3R,10071117,10073761,nerfin-2,+
chr3R,31746445,31747558,nero,-
chr3L,19257282,19260679,nes,-
chr2L,20093972,20096253,nesd,+
chr2L,82421,87387,net,-
chr3R,9020348,9039471,neur,-
chrX,3242412,3242934,ng1,+
chrX,3240026,3240571,ng2,-
chrX,3241491,3242084,ng3,-
chrX,3243954,3244220,ng4,-
chr2L,15317954,15318901,nht,-
chr3R,24822401,24825648,niki,-
chr2L,877302,878270,ninaA,+
chr3R,13700565,13703164,ninaB,+
chr2L,7377702,7384344,ninaC,+
chr2L,18081628,18083608,ninaD,+
chr3R,19886255,19888206,ninaE,-
chr3R,11419376,11421693,ninaG,-
chr2R,7962463,7969805,nito,+
chr3L,19003741,19045449,nkd,-
chr3L,11201351,11202158,nkt,+
chr2L,10302173,10303947,nmd,-
chrX,14583677,14584616,nmdyn-D6,+
chr3R,9679939,9681502,nmdyn-D7,+
chr3L,7979046,8054147,nmo,+
chr2L,14490859,14494019,noc,+
chrX,10461865,10474675,nocte,-
chrX,11580772,11585750,nod,+
chr3R,5589601,5591459,noi,-
chr3L,11130835,11131402,nol,+
chr2L,21684106,21729051,nolo,+
chr3R,8723174,8725357,nom,+
chr2R,11310335,11318676,nompA,-
chr2L,21578292,21589423,nompB,-
chr2L,5346200,5365760,nompC,+
chrX,16361569,16371547,nonA,+
chr3R,16640205,16643112,nonA-l,+
chrX,6824496,6838122,nonC,+
chr2L,6916753,6918743,nop5,-
chr2R,18180496,18182519,nopo,+
chr2R,24243255,24255094,nord,+
chrX,4322626,4365408,norpA,+
chr3R,19157238,19160202,nos,+
chr3L,18618305,18622129,not,-
chr3L,22998372,23040300,nrm,+
chr2L,6778555,6786861,nrv1,-
chr2L,6789770,6798862,nrv2,-
chr2L,21380000,21393319,nrv3,+
chr3R,15793782,15802102,nsl1,+
chr2R,22650556,22653595,nsr,+
chr3L,12527215,12530171,nst,-
chr3L,3803832,3806459,ntc,-
chr2L,12587625,12628135,nub,+
chr3L,16804994,16819532,nudC,+
chr3L,9899241,9903031,nudE,+
chr3L,14190870,14233250,nuf,+
chrX,7049476,7050321,nullo,+
chr2L,9437469,9464184,numb,+
chr2L,13736138,13737030,nur,+
chr3L,24324866,24401655,nvd,+
chr2R,24275734,24291084,nvy,+
chr2R,17502354,17508645,nw,+
chr3L,9137860,9145693,nwk,+
chr3L,16576859,16580306,nxf2,-
chr3R,7346730,7347836,nxf4,+
chr3R,31543032,31566165,nyo,+
chr2L,2492955,2498846,oaf,+
chr3R,15486050,15493310,obe,+
chrX,20239855,20243209,obst-A,+
chr2L,10032690,10038954,obst-B,+
chr2L,5762553,5766142,obst-E,-
chr3L,20200443,20201638,obst-F,-
chr3L,11952301,11953317,obst-G,-
chr3L,15528265,15529243,obst-H,-
chr3L,2267858,2268590,obst-I,+
chr3L,20130451,20131743,obst-J,-
chrX,8630159,8650681,oc,-
chr2R,24186703,24195290,ocm,+
chr3R,30037003,30037730,ocn,-
chr2L,3604224,3606756,odd,-
chrX,6973620,6991318,ogre,-
chr3R,10049199,10051527,ohgt,+
chr2L,2989594,2992759,okr,-
chr2R,17843442,17860582,olf186-F,+
chr2R,17846699,17848444,olf186-M,+
chr3L,22136090,22247702,olf413,+
chr3R,13679440,13687210,omd,-
chr3L,14672839,14747868,ome,+
chr4,598555,607649,onecut,-
chr3R,4852813,4869979,opa,+
chrX,15064836,15066432,opm,-
chr2R,23967939,23968943,or,+
chr3R,23260610,23280856,orb,-
chr3L,8937100,8954463,orb2,-
chr2R,23271257,23275536,ord,-
chrX,8447691,8455069,org-1,-
chr3R,19659748,19663672,ort,+
chr3R,17687818,17718350,osa,-
chr3R,8935126,8938395,osk,+
chr2L,14599196,14689340,osp,-
chr2R,12001473,12019846,otk,-
chr2R,12023146,12025272,otk2,-
chr2R,20883625,20903414,otp,-
chrX,8485008,8489535,otu,-
chr3R,8725479,8726730,ouib,+
chrX,19310513,19322106,out,-
chr2L,10227760,10231692,ova,-
chr2L,138384,140992,ovm,-
chrX,5048273,5070929,ovo,+
chr2R,12757133,12757529,ox,-
chr3L,2258839,2262664,oxt,-
chr2R,10034595,10048619,oys,-
chr3R,8660903,8670684,p,-
chrX,17446350,17448774,p-cup,-
chrX,7894031,7896991,p115,+
chr2R,4595288,4609492,p120ctn,+
chr3L,152884,174517,p130CAS,+
chr3R,9677927,9679658,p23,+
chrX,11850909,11852530,p24-1,-
chr3R,9687402,9692794,p24-2,-
chr3R,24150416,24152321,p38a,-
chr2L,13780689,13782611,p38b,+
chr3R,24149020,24150203,p38c,-
chr2R,7465018,7466759,p47,-
chr3R,23049657,23054082,p53,-
chr2R,18140078,18147191,pAbp,+
chr3L,15848578,15899029,pHCl-1,-
chr3R,31300918,31305384,pHCl-2,-
chr3R,16342318,16345829,pad,+
chr2R,24921505,24928275,pain,-
chr3L,9486448,9487790,pall,-
chr4,69326,114270,pan,+
chr2L,2220748,2225544,papi,+
chr2R,19456170,19485686,par-1,+
chrX,17703352,17707096,par-6,+
chrX,16455027,16533096,para,-
chr3L,21194754,21196853,park,-
chrX,19746041,19748458,parvin,+
chr3R,31617977,31622217,pasha,+
chr3R,17795075,17796317,pasi1,+
chr3R,9335170,9337459,pasi2,+
chr3L,9494555,9505328,path,-
chr3L,4242734,4246233,pav,+
chr3R,6707800,6742063,pb,-
chr3L,7896109,7911954,pbl,-
chr3R,8559540,8561764,pch2,-
chrX,1470666,1472325,pck,+
chrX,19485759,19492011,pcm,-
chr2R,14981263,14991336,pcs,+
chrX,2225296,2238045,pcx,+
chrX,14933670,14953532,pdgy,-
chr2L,12657165,12686306,pdm2,+
chr2R,8327490,8396280,pdm3,+
chr2R,12027985,12033725,pds5,+
chr2R,14153153,14157106,pea,+
chrX,4617564,4627206,peb,+
chr2L,9700810,9708883,pelo,+
chr2R,18277439,18278762,pen-2,+
chrX,21346503,21349843,peng,-
chrX,2685580,2692780,per,+
chr2L,7986786,7994184,pes,-
chr2R,22330200,22332813,pgc,+
chrX,2115727,2123286,ph-d,-
chrX,2126210,2138371,ph-p,-
chrX,18685766,18688433,phm,+
chr4,1172469,1181628,pho,-
chr3L,9452803,9456281,phol,-
chr2R,7825289,7827319,phr,+
chr2L,20643351,20645791,phr6-4,-
chr2R,6741899,6746141,phtf,+
chr3R,9494801,9496723,phu,+
chr2R,14427336,14432337,phyl,-
chr3R,13052245,13056725,pic,+
chrX,19830215,19852059,pico,-
chr2L,10420625,10422780,pie,-
chr2L,19186043,19189938,pigeon,+
chrX,6600062,6653015,pigs,+
chr2L,10362989,10364092,pim,+
chr3R,27582840,27586376,pins,+
chr3R,22423316,22424929,pinta,-
chr2R,24581245,24597862,pio,+
chr3L,19298623,19337609,pip,-
chr2R,21660967,21662995,pirk,-
chr3R,22034298,22038925,pit,+
chr2R,23548967,23554712,pita,-
chr2L,10982205,10987420,piwi,-
chr3L,8972056,8974765,pix,-
chr2R,7150703,7223378,pk,+
chr2L,16288290,16291195,pkaap,+
chr3L,6713356,6719525,ple,-
chr3R,4986500,5011031,plh,-
chr3R,27251131,27253182,pll,-
chr2R,20262958,20263684,plu,-
chr3R,26470078,26535217,plum,-
chr3R,5685855,5712837,plx,+
chrX,2181211,2182916,pn,+
chrX,1356488,1357601,png,-
chr3R,16026079,16041796,pnr,+
chr3L,1537137,1544823,pns,+
chr3R,23290231,23346167,pnt,-
chr2R,8237271,8240297,pnut,+
chrX,6803684,6813830,pod1,+
chr2L,8054322,8071624,poe,-
chr3L,20309654,20313466,polo,+
chr3R,13361816,13366910,poly,-
chr3R,24799967,24805259,polybromo,-
chr2R,10903570,10905563,polyph,+
chrX,4636318,4639112,pon,+
chr3R,10262123,10263899,pont,+
chrX,18377521,18379854,por,-
chr2L,10847227,10850848,porin,-
chrX,11907409,11917260,pot,-
chr3R,21116254,21117899,ppan,+
chr2L,14378218,14381172,ppk,-
chr2L,10450134,10452396,ppk10,-
chr2L,9771155,9775030,ppk11,-
chr2R,22427479,22429584,ppk12,+
chr2L,21086790,21088751,ppk13,-
chr2L,6354956,6356672,ppk14,+
chr3R,26401909,26403656,ppk15,-
chr2L,9771155,9775030,ppk16,-
chr2L,16758184,16760554,ppk17,-
chr2L,9765357,9770996,ppk18,-
chr3R,29672456,29674223,ppk19,+
chr3R,29666814,29668877,ppk20,-
chr3R,29664779,29666783,ppk21,+
chr3R,24857585,24859801,ppk22,-
chrX,17566552,17569228,ppk23,-
chr3R,31265730,31268511,ppk24,+
chr2R,6950385,6952158,ppk25,+
chr3L,7456149,7458608,ppk26,+
chr3L,3753693,3755201,ppk27,-
chrX,16806068,16808515,ppk28,+
chr2R,24052917,24057137,ppk29,-
chr2R,23538631,23540773,ppk3,-
chr3R,29669149,29671478,ppk30,+
chr3R,27163124,27165131,ppk31,+
chr3L,21534660,21536861,ppk5,+
chr2R,20245760,20247624,ppk6,-
chr2L,6352324,6354331,ppk7,-
chrX,3557812,3572000,ppk8,+
chr2R,21964173,21970664,ppk9,+
chr3L,21280491,21281506,ppl,-
chr3R,12413828,12421251,pps,+
chr2L,20073719,20075458,pr,-
chrX,1773719,1853667,prage,+
chr3L,11958872,11966131,prc,-
chr2L,12082995,12085827,prd,-
chr3R,11781131,11787014,prd1,-
chr2R,10481894,10485252,pre-lola-G,-
chr3R,21370918,21373575,pre-mod(mdg4)-AA,-
chr3R,21362968,21365290,pre-mod(mdg4)-AB,-
chr3R,21365609,21368279,pre-mod(mdg4)-AD,+
chr3R,21365609,21368279,pre-mod(mdg4)-AE,+
chr3R,21354445,21359768,pre-mod(mdg4)-B,-
chr3R,21362968,21365290,pre-mod(mdg4)-C,-
chr3R,21362968,21365488,pre-mod(mdg4)-E,-
chr3R,21354445,21359768,pre-mod(mdg4)-G,-
chr3R,21354445,21359768,pre-mod(mdg4)-H,-
chr3R,21355692,21359768,pre-mod(mdg4)-I,-
chr3R,21355692,21359768,pre-mod(mdg4)-J,-
chr3R,21355692,21359768,pre-mod(mdg4)-K,-
chr3R,21355692,21359768,pre-mod(mdg4)-L,-
chr3R,21370918,21373575,pre-mod(mdg4)-N,-
chr3R,21370918,21373575,pre-mod(mdg4)-O,-
chr3R,21355692,21359768,pre-mod(mdg4)-P,-
chr3R,21360176,21362131,pre-mod(mdg4)-T,+
chr3R,21365609,21370249,pre-mod(mdg4)-U,+
chr3R,21365609,21370249,pre-mod(mdg4)-V,+
chr3R,21365609,21370249,pre-mod(mdg4)-W,+
chr3R,21365609,21369330,pre-mod(mdg4)-X,+
chr3R,21365609,21368279,pre-mod(mdg4)-Y,+
chr3R,21360176,21362131,pre-mod(mdg4)-Z,+
chrrDNA,42623,49485,pre-rRNA:CR45845,+
chrrDNA,55104,59294,pre-rRNA:CR45846,+
chrrDNA,66807,74924,pre-rRNA:CR45847,+
chrX,23278007,23283731,pre-rRNA:CR45856,-
chr2R,9424087,9426107,prel,+
chr2L,8464488,8466694,prg,+
chr2R,16280015,16280470,prim,+
chr3R,13710017,13711835,primo-1,-
chr3R,13710017,13711835,primo-2,-
chr2R,18969404,18971133,prod,-
chr2R,24415410,24428387,prom,-
chr3L,3114450,3127724,prominin-like,-
chr3R,11328480,11407627,pros,+
chr3R,23696372,23699027,prt,-
chrX,11716756,11719894,prtp,+
chr3R,9417940,9455500,ps,+
chr2L,5963087,5964951,psd,-
chrX,18484487,18486921,psh,-
chr3R,20021704,20026482,psidin,+
chr2R,10557888,10617280,psq,+
chr3L,7357275,7360263,pst,-
chr2R,8649649,8665223,ptc,+
chr3R,8105332,8122294,puc,+
chr3R,24635270,24650043,puf,-
chr3R,10696534,10703316,pug,+
chr3R,9066343,9237682,pum,-
chr2R,7812504,7815486,puml,+
chr3R,14619030,14625703,put,-
chr2R,7282572,7300806,pwn,+
chr2R,22494297,22562065,px,-
chr3R,15666183,15690513,pxb,+
chr3R,8827068,8931896,pyd,-
chr3R,7747913,7750079,pyd3,-
chr3R,31575835,31580699,pygo,-
chr2R,11712263,11726345,pyr,+
chr3L,217932,223069,pyx,-
chr3L,21286099,21290310,pzg,+
chr3R,18591027,18650137,qin,+
chr3L,17479096,17480141,qjt,+
chr2R,17469624,17475129,qkr54B,+
chr2R,22412556,22415518,qkr58E-1,-
chr2R,22415560,22419001,qkr58E-2,+
chr2R,22409208,22411545,qkr58E-3,-
chr3R,31236035,31252608,qless,-
chr3L,7348313,7353622,qm,+
chr2R,20563034,20583591,qsm,-
chr2L,5060815,5070750,qtc,+
chr2L,17486806,17497208,qua,-
chr2R,11442505,11451604,qvr,+
chrX,16655359,16668712,r,+
chrX,21023390,21025888,r-cup,-
chr3R,21070557,21073319,r-l,-
chr2L,7800147,7802098,r2d2,+
chrX,12988615,13079070,rad,+
chr2R,22421013,22425482,rad50,+
chr3R,8728367,8729693,ranshi,-
chrX,6082634,6090201,raptor,-
chrX,10744502,10749097,ras,+
chrX,17710144,17752007,raskol,+
chr3L,3162180,3163852,rasp,+
chr2L,5859769,5879498,rau,-
chr2L,8709880,8740660,raw,-
chrX,4535635,4540626,rb,-
chrX,8907068,9029476,rdgA,+
chrX,13762752,13779488,rdgB,+
chr2R,17695776,17698362,rdgBbeta,-
chr3L,20248080,20265554,rdgC,+
chr3R,22351696,22356264,rdhB,+
chr2L,18012380,18070246,rdo,+
chr3R,29158122,29164966,rdog,+
chr3R,13967061,14032057,rdx,-
chr2R,11904323,11912779,reb,-
chr3R,15823019,15832632,rec,-
chr3R,14289071,14302276,red,+
chr2L,19542468,19545548,ref(2)P,+
chrX,12012377,12017375,regucalcin,+
chr2L,553742,560310,rempA,-
chr3R,18236192,18239602,repo,+
chr3L,19255340,19257111,rept,+
chr2R,16779905,16783171,resilin,+
chr3L,16331933,16332789,retinin,+
chr2L,6448464,6455929,retm,-
chr2R,23632610,23654820,retn,+
chrX,5085759,5254864,rg,+
chr3L,21382501,21424416,rgn,+
chr2R,8600415,8612295,rgr,+
chr3R,25340252,25344838,rha,+
chr3L,8545001,8574409,rhea,+
chr2R,17628491,17633516,rhi,-
chr3L,1463811,1468944,rho,+
chrX,11599838,11606288,rho-4,+
chr2L,10368025,10373900,rho-5,-
chr2L,12130516,12133411,rho-6,-
chr2R,11986513,11988787,rho-7,-
chr2R,19270078,19281396,rib,+
chrX,9256168,9259202,ric8a,+
chrX,9260697,9261332,ric8b,+
chrX,19252111,19261240,rictor,-
chr2R,20633876,20640681,rig,-
chr3R,13647004,13654527,rin,+
chr3L,16354746,16359428,ringer,-
chr2L,13982743,14001248,rk,-
chr2R,1071462,1125927,rl,+
chr3R,7272617,7309629,rn,-
chrX,16441433,16445367,rngo,+
chr2R,7931054,7932380,rnh1,-
chr3L,187207,199762,rno,-
chr3R,26876771,26881171,ro,-
chr2R,17456472,17457129,robl,+
chr2L,2290224,2290738,robl22E,-
chr2L,19010866,19011532,robl37BC,+
chr3L,1477619,1478369,robl62A,+
chr2R,17455743,17456441,robls54B,-
chr2R,22692524,22700970,robo1,-
